Date,Index
1954-8-12,30.59
1954-8-13,30.719999
1954-8-16,31.049999
1954-8-17,31.120001
1954-8-18,31.09
1954-8-19,31.16
1954-8-20,31.209999
1954-8-23,31.209999
1954-8-24,30.870001
1954-8-25,30.65
1954-8-26,30.57
1954-8-27,30.66
1954-8-30,30.35
1954-8-31,29.83
1954-9-1,30.040001
1954-9-2,30.27
1954-9-3,30.5
1954-9-7,30.66
1954-9-8,30.68
1954-9-9,30.73
1954-9-10,30.84
1954-9-13,31.120001
1954-9-14,31.280001
1954-9-15,31.290001
1954-9-16,31.459999
1954-9-17,31.709999
1954-9-20,31.57
1954-9-21,31.790001
1954-9-22,31.790001
1954-9-23,32.18
1954-9-24,32.400002
1954-9-27,32.529999
1954-9-28,32.689999
1954-9-29,32.5
1954-9-30,32.310001
1954-10-1,32.290001
1954-10-4,32.470001
1954-10-5,32.630001
1954-10-6,32.759998
1954-10-7,32.689999
1954-10-8,32.669998
1954-10-11,32.41
1954-10-12,32.279999
1954-10-13,32.27
1954-10-14,31.879999
1954-10-15,31.709999
1954-10-18,31.83
1954-10-19,31.91
1954-10-20,32.169998
1954-10-21,32.130001
1954-10-22,32.130001
1954-10-25,31.959999
1954-10-26,31.940001
1954-10-27,32.02
1954-10-28,31.879999
1954-10-29,31.68
1954-11-1,31.790001
1954-11-3,32.439999
1954-11-4,32.82
1954-11-5,32.709999
1954-11-8,33.02
1954-11-9,33.150002
1954-11-10,33.18
1954-11-11,33.470001
1954-11-12,33.540001
1954-11-15,33.470001
1954-11-16,33.57
1954-11-17,33.630001
1954-11-18,33.439999
1954-11-19,33.450001
1954-11-22,33.580002
1954-11-23,34.029999
1954-11-24,34.220001
1954-11-26,34.549999
1954-11-29,34.540001
1954-11-30,34.240002
1954-12-1,33.990002
1954-12-2,34.18
1954-12-3,34.490002
1954-12-6,34.759998
1954-12-7,34.919998
1954-12-8,34.860001
1954-12-9,34.689999
1954-12-10,34.560001
1954-12-13,34.59
1954-12-14,34.349998
1954-12-15,34.560001
1954-12-16,34.93
1954-12-17,35.919998
1954-12-20,35.330002
1954-12-21,35.380001
1954-12-22,35.34
1954-12-23,35.369999
1954-12-27,35.07
1954-12-28,35.43
1954-12-29,35.740002
1954-12-30,35.740002
1954-12-31,35.98
1955-1-3,36.75
1955-1-4,36.419998
1955-1-5,35.52
1955-1-6,35.040001
1955-1-7,35.330002
1955-1-10,35.790001
1955-1-11,35.68
1955-1-12,35.580002
1955-1-13,35.43
1955-1-14,35.279999
1955-1-17,34.580002
1955-1-18,34.799999
1955-1-19,34.959999
1955-1-20,35.130001
1955-1-21,35.439999
1955-1-24,35.52
1955-1-25,35.509998
1955-1-26,35.950001
1955-1-27,35.990002
1955-1-28,36.189999
1955-1-31,36.630001
1955-2-1,36.720001
1955-2-2,36.610001
1955-2-3,36.439999
1955-2-4,36.959999
1955-2-7,36.959999
1955-2-8,36.459999
1955-2-9,36.75
1955-2-10,37.080002
1955-2-11,37.150002
1955-2-14,36.889999
1955-2-15,36.889999
1955-2-16,36.77
1955-2-17,36.84
1955-2-18,36.889999
1955-2-21,36.849998
1955-2-23,36.82
1955-2-24,36.619999
1955-2-25,36.57
1955-2-28,36.759998
1955-3-1,36.830002
1955-3-2,37.150002
1955-3-3,37.290001
1955-3-4,37.52
1955-3-7,37.279999
1955-3-8,36.580002
1955-3-9,36.220001
1955-3-10,36.450001
1955-3-11,35.82
1955-3-14,34.959999
1955-3-15,35.709999
1955-3-16,35.98
1955-3-17,36.119999
1955-3-18,36.18
1955-3-21,35.950001
1955-3-22,36.169998
1955-3-23,36.639999
1955-3-24,36.93
1955-3-25,36.959999
1955-3-28,36.830002
1955-3-29,36.849998
1955-3-30,36.52
1955-3-31,36.580002
1955-4-1,36.950001
1955-4-4,36.830002
1955-4-5,36.98
1955-4-6,37.169998
1955-4-7,37.34
1955-4-11,37.439999
1955-4-12,37.66
1955-4-13,37.709999
1955-4-14,37.790001
1955-4-15,37.959999
1955-4-18,38.27
1955-4-19,38.220001
1955-4-20,38.279999
1955-4-21,38.32
1955-4-22,38.009998
1955-4-25,38.110001
1955-4-26,38.310001
1955-4-27,38.110001
1955-4-28,37.68
1955-4-29,37.959999
1955-5-2,38.040001
1955-5-3,37.700001
1955-5-4,37.639999
1955-5-5,37.82
1955-5-6,37.889999
1955-5-9,37.93
1955-5-10,37.849998
1955-5-11,37.419998
1955-5-12,37.200001
1955-5-13,37.439999
1955-5-16,37.02
1955-5-17,36.970001
1955-5-18,37.279999
1955-5-19,37.490002
1955-5-20,37.740002
1955-5-23,37.48
1955-5-24,37.459999
1955-5-25,37.599998
1955-5-26,37.849998
1955-5-27,37.93
1955-5-31,37.91
1955-6-1,37.959999
1955-6-2,38.009998
1955-6-3,38.369999
1955-6-6,39.689999
1955-6-7,39.959999
1955-6-8,39.220001
1955-6-9,39.009998
1955-6-10,39.25
1955-6-13,39.619999
1955-6-14,39.669998
1955-6-15,39.889999
1955-6-16,39.959999
1955-6-17,40.099998
1955-6-20,40.139999
1955-6-21,40.509998
1955-6-22,40.599998
1955-6-23,40.75
1955-6-24,40.959999
1955-6-27,40.990002
1955-6-28,40.77
1955-6-29,40.790001
1955-6-30,41.029999
1955-7-1,41.189999
1955-7-5,41.689999
1955-7-6,43.18
1955-7-7,42.580002
1955-7-8,42.639999
1955-7-11,42.75
1955-7-12,42.75
1955-7-13,42.240002
1955-7-14,42.25
1955-7-15,42.400002
1955-7-18,42.360001
1955-7-19,42.099998
1955-7-20,42.23
1955-7-21,42.639999
1955-7-22,42.639999
1955-7-25,43.48
1955-7-26,43.580002
1955-7-27,43.759998
1955-7-28,43.5
1955-7-29,43.52
1955-8-1,42.93
1955-8-2,43.029999
1955-8-3,43.09
1955-8-4,42.360001
1955-8-5,42.560001
1955-8-8,42.310001
1955-8-9,41.75
1955-8-10,41.740002
1955-8-11,42.130001
1955-8-12,42.209999
1955-8-15,42.169998
1955-8-16,41.860001
1955-8-17,41.900002
1955-8-18,41.84
1955-8-19,42.02
1955-8-22,41.98
1955-8-23,42.549999
1955-8-24,42.610001
1955-8-25,42.799999
1955-8-26,42.990002
1955-8-29,42.959999
1955-8-30,42.919998
1955-8-31,43.18
1955-9-1,43.369999
1955-9-2,43.599998
1955-9-6,43.860001
1955-9-7,43.849998
1955-9-8,43.880001
1955-9-9,43.889999
1955-9-12,44.189999
1955-9-13,44.799999
1955-9-14,44.990002
1955-9-15,44.75
1955-9-16,45.09
1955-9-19,45.16
1955-9-20,45.130001
1955-9-21,45.389999
1955-9-22,45.389999
1955-9-23,45.630001
1955-9-26,42.610001
1955-9-27,43.580002
1955-9-28,44.310001
1955-9-29,44.029999
1955-9-30,43.669998
1955-10-3,42.490002
1955-10-4,42.82
1955-10-5,42.990002
1955-10-6,42.700001
1955-10-7,42.380001
1955-10-10,41.150002
1955-10-11,40.799999
1955-10-12,41.52
1955-10-13,41.389999
1955-10-14,41.220001
1955-10-17,41.349998
1955-10-18,41.650002
1955-10-19,42.07
1955-10-20,42.59
1955-10-21,42.59
1955-10-24,42.91
1955-10-25,42.630001
1955-10-26,42.290001
1955-10-27,42.34
1955-10-28,42.369999
1955-10-31,42.34
1955-11-1,42.279999
1955-11-2,42.349998
1955-11-3,43.240002
1955-11-4,43.959999
1955-11-7,44.150002
1955-11-9,44.610001
1955-11-10,44.720001
1955-11-11,45.240002
1955-11-14,46.41
1955-11-15,46.209999
1955-11-16,45.91
1955-11-17,45.59
1955-11-18,45.540001
1955-11-21,45.220001
1955-11-22,45.66
1955-11-23,45.720001
1955-11-25,45.68
1955-11-28,45.380001
1955-11-29,45.560001
1955-11-30,45.509998
1955-12-1,45.349998
1955-12-2,45.439999
1955-12-5,45.700001
1955-12-6,45.700001
1955-12-7,45.549999
1955-12-8,45.82
1955-12-9,45.889999
1955-12-12,45.419998
1955-12-13,45.450001
1955-12-14,45.07
1955-12-15,45.060001
1955-12-16,45.130001
1955-12-19,45.02
1955-12-20,44.950001
1955-12-21,45.84
1955-12-22,45.41
1955-12-23,45.5
1955-12-27,45.220001
1955-12-28,45.049999
1955-12-29,45.150002
1955-12-30,45.48
1956-1-3,45.16
1956-1-4,45.16
1956-1-5,44.950001
1956-1-6,45.139999
1956-1-9,44.509998
1956-1-10,44.16
1956-1-11,44.380001
1956-1-12,44.75
1956-1-13,44.669998
1956-1-16,44.139999
1956-1-17,44.470001
1956-1-18,44.169998
1956-1-19,43.720001
1956-1-20,43.220001
1956-1-23,43.110001
1956-1-24,43.650002
1956-1-25,43.720001
1956-1-26,43.459999
1956-1-27,43.349998
1956-1-30,43.5
1956-1-31,43.82
1956-2-1,44.029999
1956-2-2,44.220001
1956-2-3,44.779999
1956-2-6,44.810001
1956-2-7,44.599998
1956-2-8,44.16
1956-2-9,43.66
1956-2-10,43.639999
1956-2-13,43.580002
1956-2-14,43.419998
1956-2-15,44.040001
1956-2-16,43.82
1956-2-17,44.52
1956-2-20,44.450001
1956-2-21,44.560001
1956-2-23,44.950001
1956-2-24,45.32
1956-2-27,45.27
1956-2-28,45.43
1956-2-29,45.34
1956-3-1,45.540001
1956-3-2,45.810001
1956-3-5,46.060001
1956-3-6,46.040001
1956-3-7,46.009998
1956-3-8,46.119999
1956-3-9,46.700001
1956-3-12,47.130001
1956-3-13,47.060001
1956-3-14,47.529999
1956-3-15,47.990002
1956-3-16,48.139999
1956-3-19,48.59
1956-3-20,48.869999
1956-3-21,48.23
1956-3-22,48.720001
1956-3-23,48.830002
1956-3-26,48.619999
1956-3-27,48.25
1956-3-28,48.509998
1956-3-29,48.48
1956-4-2,48.700001
1956-4-3,48.529999
1956-4-4,48.799999
1956-4-5,48.57
1956-4-6,48.849998
1956-4-9,48.610001
1956-4-10,47.93
1956-4-11,48.310001
1956-4-12,48.02
1956-4-13,47.950001
1956-4-16,47.959999
1956-4-17,47.93
1956-4-18,47.740002
1956-4-19,47.57
1956-4-20,47.759998
1956-4-23,47.650002
1956-4-24,47.259998
1956-4-25,47.09
1956-4-26,47.490002
1956-4-27,47.990002
1956-4-30,48.380001
1956-5-1,48.16
1956-5-2,48.169998
1956-5-3,48.34
1956-5-4,48.509998
1956-5-7,48.220001
1956-5-8,48.02
1956-5-9,47.939999
1956-5-10,47.16
1956-5-11,47.119999
1956-5-14,46.860001
1956-5-15,46.369999
1956-5-16,46.049999
1956-5-17,46.610001
1956-5-18,46.389999
1956-5-21,45.990002
1956-5-22,45.259998
1956-5-23,45.02
1956-5-24,44.599998
1956-5-25,44.619999
1956-5-28,44.099998
1956-5-29,45.110001
1956-5-31,45.200001
1956-6-1,45.580002
1956-6-4,45.849998
1956-6-5,45.860001
1956-6-6,45.630001
1956-6-7,45.990002
1956-6-8,45.139999
1956-6-11,45.709999
1956-6-12,46.360001
1956-6-13,46.419998
1956-6-14,46.310001
1956-6-15,46.369999
1956-6-18,46.169998
1956-6-19,46.220001
1956-6-20,46.41
1956-6-21,46.73
1956-6-22,46.59
1956-6-25,46.41
1956-6-26,46.720001
1956-6-27,47.07
1956-6-28,47.130001
1956-6-29,46.970001
1956-7-2,46.93
1956-7-3,47.32
1956-7-5,47.799999
1956-7-6,48.040001
1956-7-9,48.25
1956-7-10,48.540001
1956-7-11,48.689999
1956-7-12,48.580002
1956-7-13,48.720001
1956-7-16,49.139999
1956-7-17,49.310001
1956-7-18,49.299999
1956-7-19,49.32
1956-7-20,49.349998
1956-7-23,49.330002
1956-7-24,49.330002
1956-7-25,49.439999
1956-7-26,49.48
1956-7-27,49.080002
1956-7-30,49.080002
1956-7-31,49.389999
1956-8-1,49.619999
1956-8-2,49.639999
1956-8-3,49.639999
1956-8-6,48.959999
1956-8-7,49.16
1956-8-8,49.360001
1956-8-9,49.32
1956-8-10,49.09
1956-8-13,48.580002
1956-8-14,48.580002
1956-8-15,48.990002
1956-8-16,48.880001
1956-8-17,48.82
1956-8-20,48.25
1956-8-21,47.889999
1956-8-22,47.419998
1956-8-23,47.419998
1956-8-24,47.950001
1956-8-27,47.66
1956-8-28,47.57
1956-8-29,47.360001
1956-8-30,46.939999
1956-8-31,47.509998
1956-9-4,47.889999
1956-9-5,48.02
1956-9-6,48.099998
1956-9-7,47.810001
1956-9-10,47.560001
1956-9-11,47.380001
1956-9-12,47.049999
1956-9-13,46.09
1956-9-14,47.209999
1956-9-17,47.099998
1956-9-18,46.790001
1956-9-19,46.240002
1956-9-20,46.209999
1956-9-21,46.580002
1956-9-24,46.400002
1956-9-25,45.75
1956-9-26,45.82
1956-9-27,45.599998
1956-9-28,45.349998
1956-10-1,44.700001
1956-10-2,45.52
1956-10-3,46.279999
1956-10-4,46.290001
1956-10-5,46.450001
1956-10-8,46.43
1956-10-9,46.200001
1956-10-10,46.84
1956-10-11,46.810001
1956-10-12,46.810001
1956-10-15,46.860001
1956-10-16,46.619999
1956-10-17,46.259998
1956-10-18,46.34
1956-10-19,46.240002
1956-10-22,46.23
1956-10-23,46.119999
1956-10-24,45.93
1956-10-25,45.849998
1956-10-26,46.27
1956-10-29,46.400002
1956-10-30,46.369999
1956-10-31,45.580002
1956-11-1,46.52
1956-11-2,46.98
1956-11-5,47.599998
1956-11-7,47.110001
1956-11-8,46.73
1956-11-9,46.34
1956-11-12,46.490002
1956-11-13,46.27
1956-11-14,46.009998
1956-11-15,45.720001
1956-11-16,45.740002
1956-11-19,45.290001
1956-11-20,44.889999
1956-11-21,44.669998
1956-11-23,45.139999
1956-11-26,44.869999
1956-11-27,44.91
1956-11-28,44.43
1956-11-29,44.380001
1956-11-30,45.080002
1956-12-3,45.98
1956-12-4,45.84
1956-12-5,46.389999
1956-12-6,46.810001
1956-12-7,47.040001
1956-12-10,46.799999
1956-12-11,46.48
1956-12-12,46.130001
1956-12-13,46.5
1956-12-14,46.540001
1956-12-17,46.540001
1956-12-18,46.540001
1956-12-19,46.43
1956-12-20,46.07
1956-12-21,46.369999
1956-12-26,46.389999
1956-12-27,46.349998
1956-12-28,46.560001
1956-12-31,46.669998
1957-1-2,46.200001
1957-1-3,46.599998
1957-1-4,46.66
1957-1-7,46.419998
1957-1-8,46.25
1957-1-9,46.16
1957-1-10,46.27
1957-1-11,46.18
1957-1-14,45.860001
1957-1-15,45.18
1957-1-16,45.23
1957-1-17,45.220001
1957-1-18,44.639999
1957-1-21,44.400002
1957-1-22,44.529999
1957-1-23,44.869999
1957-1-24,45.029999
1957-1-25,44.82
1957-1-28,44.490002
1957-1-29,44.709999
1957-1-30,44.91
1957-1-31,44.720001
1957-2-1,44.619999
1957-2-4,44.529999
1957-2-5,43.889999
1957-2-6,43.82
1957-2-7,43.619999
1957-2-8,43.32
1957-2-11,42.57
1957-2-12,42.389999
1957-2-13,43.040001
1957-2-14,42.990002
1957-2-15,43.509998
1957-2-18,43.459999
1957-2-19,43.490002
1957-2-20,43.630001
1957-2-21,43.48
1957-2-25,43.380001
1957-2-26,43.450001
1957-2-27,43.41
1957-2-28,43.259998
1957-3-1,43.740002
1957-3-4,44.060001
1957-3-5,44.220001
1957-3-6,44.23
1957-3-7,44.209999
1957-3-8,44.07
1957-3-11,43.779999
1957-3-12,43.75
1957-3-13,44.040001
1957-3-14,44.07
1957-3-15,44.049999
1957-3-18,43.849998
1957-3-19,44.040001
1957-3-20,44.099998
1957-3-21,44.110001
1957-3-22,44.060001
1957-3-25,43.880001
1957-3-26,43.91
1957-3-27,44.09
1957-3-28,44.18
1957-3-29,44.110001
1957-4-1,44.139999
1957-4-2,44.419998
1957-4-3,44.540001
1957-4-4,44.439999
1957-4-5,44.490002
1957-4-8,44.389999
1957-4-9,44.790001
1957-4-10,44.98
1957-4-11,44.98
1957-4-12,44.98
1957-4-15,44.950001
1957-4-16,45.02
1957-4-17,45.080002
1957-4-18,45.41
1957-4-22,45.48
1957-4-23,45.650002
1957-4-24,45.720001
1957-4-25,45.560001
1957-4-26,45.5
1957-4-29,45.73
1957-4-30,45.740002
1957-5-1,46.02
1957-5-2,46.389999
1957-5-3,46.34
1957-5-6,46.27
1957-5-7,46.130001
1957-5-8,46.310001
1957-5-9,46.360001
1957-5-10,46.59
1957-5-13,46.880001
1957-5-14,46.669998
1957-5-15,46.830002
1957-5-16,47.02
1957-5-17,47.150002
1957-5-20,47.349998
1957-5-21,47.330002
1957-5-22,47.139999
1957-5-23,47.150002
1957-5-24,47.209999
1957-5-27,46.779999
1957-5-28,46.689999
1957-5-29,47.110001
1957-5-31,47.43
1957-6-3,47.369999
1957-6-4,47.279999
1957-6-5,47.27
1957-6-6,47.799999
1957-6-7,47.849998
1957-6-10,47.900002
1957-6-11,47.939999
1957-6-12,48.049999
1957-6-13,48.139999
1957-6-14,48.150002
1957-6-17,48.240002
1957-6-18,48.040001
1957-6-19,47.720001
1957-6-20,47.43
1957-6-21,47.150002
1957-6-24,46.779999
1957-6-25,47.150002
1957-6-26,47.09
1957-6-27,47.259998
1957-6-28,47.369999
1957-7-1,47.43
1957-7-2,47.900002
1957-7-3,48.459999
1957-7-5,48.689999
1957-7-8,48.900002
1957-7-9,48.900002
1957-7-10,48.900002
1957-7-11,48.860001
1957-7-12,49.080002
1957-7-15,49.130001
1957-7-16,48.880001
1957-7-17,48.580002
1957-7-18,48.529999
1957-7-19,48.580002
1957-7-22,48.470001
1957-7-23,48.560001
1957-7-24,48.610001
1957-7-25,48.610001
1957-7-26,48.450001
1957-7-29,47.919998
1957-7-30,47.919998
1957-7-31,47.91
1957-8-1,47.790001
1957-8-2,47.68
1957-8-5,47.259998
1957-8-6,46.669998
1957-8-7,47.029999
1957-8-8,46.900002
1957-8-9,46.919998
1957-8-12,46.330002
1957-8-13,46.299999
1957-8-14,45.73
1957-8-15,45.75
1957-8-16,45.830002
1957-8-19,44.91
1957-8-20,45.290001
1957-8-21,45.490002
1957-8-22,45.16
1957-8-23,44.509998
1957-8-26,43.889999
1957-8-27,44.610001
1957-8-28,44.639999
1957-8-29,44.459999
1957-8-30,45.220001
1957-9-3,45.439999
1957-9-4,45.049999
1957-9-5,44.82
1957-9-6,44.68
1957-9-9,44.279999
1957-9-10,43.869999
1957-9-11,44.259998
1957-9-12,44.82
1957-9-13,44.799999
1957-9-16,44.580002
1957-9-17,44.639999
1957-9-18,44.689999
1957-9-19,44.400002
1957-9-20,43.689999
1957-9-23,42.689999
1957-9-24,42.98
1957-9-25,42.98
1957-9-26,42.57
1957-9-27,42.549999
1957-9-30,42.419998
1957-10-1,42.759998
1957-10-2,43.099998
1957-10-3,43.139999
1957-10-4,42.790001
1957-10-7,42.220001
1957-10-8,41.950001
1957-10-9,41.990002
1957-10-10,40.959999
1957-10-11,40.939999
1957-10-14,41.240002
1957-10-15,41.669998
1957-10-16,41.330002
1957-10-17,40.650002
1957-10-18,40.330002
1957-10-21,39.150002
1957-10-22,38.98
1957-10-23,40.73
1957-10-24,40.709999
1957-10-25,40.59
1957-10-28,40.419998
1957-10-29,40.689999
1957-10-30,41.02
1957-10-31,41.060001
1957-11-1,40.439999
1957-11-4,40.369999
1957-11-6,40.43
1957-11-7,40.669998
1957-11-8,40.189999
1957-11-11,40.18
1957-11-12,39.599998
1957-11-13,39.549999
1957-11-14,39.439999
1957-11-15,40.369999
1957-11-18,40.040001
1957-11-19,39.810001
1957-11-20,39.919998
1957-11-21,40.48
1957-11-22,40.869999
1957-11-25,41.18
1957-11-26,40.09
1957-11-27,41.25
1957-11-29,41.720001
1957-12-2,41.360001
1957-12-3,41.369999
1957-12-4,41.540001
1957-12-5,41.52
1957-12-6,41.310001
1957-12-9,40.919998
1957-12-10,40.560001
1957-12-11,40.509998
1957-12-12,40.549999
1957-12-13,40.73
1957-12-16,40.119999
1957-12-17,39.419998
1957-12-18,39.380001
1957-12-19,39.799999
1957-12-20,39.48
1957-12-23,39.48
1957-12-24,39.52
1957-12-26,39.919998
1957-12-27,39.779999
1957-12-30,39.580002
1957-12-31,39.990002
1958-1-2,40.330002
1958-1-3,40.869999
1958-1-6,40.68
1958-1-7,40.68
1958-1-8,40.990002
1958-1-9,40.75
1958-1-10,40.369999
1958-1-13,40.490002
1958-1-14,40.669998
1958-1-15,40.990002
1958-1-16,41.060001
1958-1-17,41.099998
1958-1-20,41.349998
1958-1-21,41.299999
1958-1-22,41.200001
1958-1-23,41.360001
1958-1-24,41.709999
1958-1-27,41.59
1958-1-28,41.630001
1958-1-29,41.880001
1958-1-30,41.68
1958-1-31,41.700001
1958-2-3,42.040001
1958-2-4,42.459999
1958-2-5,42.189999
1958-2-6,42.099998
1958-2-7,41.73
1958-2-10,41.48
1958-2-11,41.110001
1958-2-12,40.93
1958-2-13,40.939999
1958-2-14,41.330002
1958-2-17,41.110001
1958-2-18,41.169998
1958-2-19,41.150002
1958-2-20,40.91
1958-2-21,40.880001
1958-2-24,40.650002
1958-2-25,40.610001
1958-2-26,40.919998
1958-2-27,40.68
1958-2-28,40.84
1958-3-3,41.130001
1958-3-4,41.349998
1958-3-5,41.470001
1958-3-6,41.470001
1958-3-7,42.07
1958-3-10,42.209999
1958-3-11,42.509998
1958-3-12,42.41
1958-3-13,42.459999
1958-3-14,42.330002
1958-3-17,42.040001
1958-3-18,41.889999
1958-3-19,42.09
1958-3-20,42.110001
1958-3-21,42.419998
1958-3-24,42.580002
1958-3-25,42.439999
1958-3-26,42.299999
1958-3-27,42.169998
1958-3-28,42.200001
1958-3-31,42.099998
1958-4-1,41.93
1958-4-2,41.599998
1958-4-3,41.48
1958-4-7,41.330002
1958-4-8,41.43
1958-4-9,41.650002
1958-4-10,41.700001
1958-4-11,41.740002
1958-4-14,41.740002
1958-4-15,42.43
1958-4-16,42.099998
1958-4-17,42.25
1958-4-18,42.709999
1958-4-21,42.93
1958-4-22,42.799999
1958-4-23,42.799999
1958-4-24,43.139999
1958-4-25,43.360001
1958-4-28,43.220001
1958-4-29,43.220001
1958-4-30,43.439999
1958-5-1,43.540001
1958-5-2,43.689999
1958-5-5,43.790001
1958-5-6,44.009998
1958-5-7,43.93
1958-5-8,43.990002
1958-5-9,44.09
1958-5-12,43.75
1958-5-13,43.619999
1958-5-14,43.119999
1958-5-15,43.34
1958-5-16,43.360001
1958-5-19,43.240002
1958-5-20,43.610001
1958-5-21,43.549999
1958-5-22,43.779999
1958-5-23,43.869999
1958-5-26,43.849998
1958-5-27,43.790001
1958-5-28,43.849998
1958-5-29,44.09
1958-6-2,44.310001
1958-6-3,44.459999
1958-6-4,44.5
1958-6-5,44.549999
1958-6-6,44.639999
1958-6-9,44.57
1958-6-10,44.48
1958-6-11,44.490002
1958-6-12,44.75
1958-6-13,45.02
1958-6-16,45.18
1958-6-17,44.939999
1958-6-18,45.34
1958-6-19,44.610001
1958-6-20,44.849998
1958-6-23,44.689999
1958-6-24,44.52
1958-6-25,44.630001
1958-6-26,44.84
1958-6-27,44.900002
1958-6-30,45.240002
1958-7-1,45.279999
1958-7-2,45.32
1958-7-3,45.470001
1958-7-7,45.619999
1958-7-8,45.400002
1958-7-9,45.25
1958-7-10,45.419998
1958-7-11,45.720001
1958-7-14,45.139999
1958-7-15,45.110001
1958-7-16,45.25
1958-7-17,45.549999
1958-7-18,45.77
1958-7-21,46.330002
1958-7-22,46.41
1958-7-23,46.400002
1958-7-24,46.650002
1958-7-25,46.970001
1958-7-28,47.150002
1958-7-29,46.959999
1958-7-30,47.09
1958-7-31,47.189999
1958-8-1,47.490002
1958-8-4,47.939999
1958-8-5,47.75
1958-8-6,47.459999
1958-8-7,47.77
1958-8-8,48.049999
1958-8-11,48.16
1958-8-12,47.73
1958-8-13,47.810001
1958-8-14,47.91
1958-8-15,47.5
1958-8-18,47.220001
1958-8-19,47.299999
1958-8-20,47.32
1958-8-21,47.630001
1958-8-22,47.73
1958-8-25,47.740002
1958-8-26,47.900002
1958-8-27,47.91
1958-8-28,47.66
1958-8-29,47.75
1958-9-2,47.75
1958-9-3,48.18
1958-9-4,48.099998
1958-9-5,47.970001
1958-9-8,48.130001
1958-9-9,48.459999
1958-9-10,48.310001
1958-9-11,48.639999
1958-9-12,48.529999
1958-9-15,48.959999
1958-9-16,49.349998
1958-9-17,49.349998
1958-9-18,49.380001
1958-9-19,49.400002
1958-9-22,49.200001
1958-9-23,49.560001
1958-9-24,49.779999
1958-9-25,49.57
1958-9-26,49.66
1958-9-29,49.869999
1958-9-30,50.060001
1958-10-1,49.98
1958-10-2,50.169998
1958-10-3,50.369999
1958-10-6,51.07
1958-10-7,51.07
1958-10-8,51.060001
1958-10-9,51.049999
1958-10-10,51.389999
1958-10-13,51.619999
1958-10-14,51.259998
1958-10-15,50.580002
1958-10-16,50.939999
1958-10-17,51.459999
1958-10-20,51.27
1958-10-21,51.27
1958-10-22,51.07
1958-10-23,50.970001
1958-10-24,50.810001
1958-10-27,50.419998
1958-10-28,50.580002
1958-10-29,51.07
1958-10-30,51.27
1958-10-31,51.330002
1958-11-3,51.560001
1958-11-5,52.029999
1958-11-6,52.450001
1958-11-7,52.259998
1958-11-10,52.57
1958-11-11,52.98
1958-11-12,53.049999
1958-11-13,52.830002
1958-11-14,53.09
1958-11-17,53.240002
1958-11-18,53.130001
1958-11-19,53.200001
1958-11-20,53.209999
1958-11-21,52.700001
1958-11-24,52.029999
1958-11-25,51.02
1958-11-26,51.900002
1958-11-28,52.48
1958-12-1,52.689999
1958-12-2,52.459999
1958-12-3,52.529999
1958-12-4,52.549999
1958-12-5,52.459999
1958-12-8,52.459999
1958-12-9,52.82
1958-12-10,53.459999
1958-12-11,53.349998
1958-12-12,53.220001
1958-12-15,53.369999
1958-12-16,53.57
1958-12-17,53.919998
1958-12-18,54.150002
1958-12-19,54.07
1958-12-22,53.709999
1958-12-23,53.419998
1958-12-24,54.110001
1958-12-29,54.740002
1958-12-30,54.93
1958-12-31,55.209999
1959-1-2,55.439999
1959-1-5,55.66
1959-1-6,55.59
1959-1-7,54.889999
1959-1-8,55.400002
1959-1-9,55.77
1959-1-12,55.779999
1959-1-13,55.470001
1959-1-14,55.619999
1959-1-15,55.830002
1959-1-16,55.810001
1959-1-19,55.68
1959-1-20,55.720001
1959-1-21,56.040001
1959-1-22,55.970001
1959-1-23,55.970001
1959-1-26,55.77
1959-1-27,55.779999
1959-1-28,55.16
1959-1-29,55.200001
1959-1-30,55.450001
1959-2-2,55.209999
1959-2-3,55.279999
1959-2-4,55.060001
1959-2-5,54.810001
1959-2-6,54.369999
1959-2-9,53.580002
1959-2-10,54.32
1959-2-11,54.349998
1959-2-12,54.349998
1959-2-13,54.419998
1959-2-16,54.5
1959-2-17,54.290001
1959-2-18,54.299999
1959-2-19,55.5
1959-2-20,55.52
1959-2-24,55.48
1959-2-25,55.240002
1959-2-26,55.34
1959-2-27,55.41
1959-3-2,55.73
1959-3-3,56.25
1959-3-4,56.349998
1959-3-5,56.43
1959-3-6,56.209999
1959-3-9,56.150002
1959-3-10,56.310001
1959-3-11,56.349998
1959-3-12,56.599998
1959-3-13,56.669998
1959-3-16,56.060001
1959-3-17,56.52
1959-3-18,56.389999
1959-3-19,56.34
1959-3-20,56.389999
1959-3-23,55.869999
1959-3-24,55.959999
1959-3-25,55.880001
1959-3-26,55.759998
1959-3-30,55.450001
1959-3-31,55.439999
1959-4-1,55.689999
1959-4-2,55.689999
1959-4-3,56.439999
1959-4-6,56.599998
1959-4-7,56.48
1959-4-8,56.209999
1959-4-9,56.169998
1959-4-10,56.220001
1959-4-13,56.43
1959-4-14,56.709999
1959-4-15,56.959999
1959-4-16,57.43
1959-4-17,57.919998
1959-4-20,58.169998
1959-4-21,58.110001
1959-4-22,57.73
1959-4-23,57.599998
1959-4-24,57.959999
1959-4-27,58.139999
1959-4-28,57.919998
1959-4-29,57.689999
1959-4-30,57.59
1959-5-1,57.650002
1959-5-4,57.650002
1959-5-5,57.75
1959-5-6,57.610001
1959-5-7,56.880001
1959-5-8,57.32
