Decimal_Year,Index
2012.8551912568305,1379.85
2012.863387978142,1380.03
2012.8661202185792,1374.53
2012.8688524590164,1355.49
2012.8715846994535,1353.33
2012.8743169398906,1359.88
2012.8825136612022,1386.89
2012.8852459016393,1387.81
2012.8879781420765,1391.03
2012.8934426229507,1409.15
2012.9016393442623,1406.29
2012.9043715846994,1398.94
2012.9071038251366,1409.93
2012.9098360655737,1415.95
2012.9125683060108,1416.18
2012.9207650273224,1409.46
2012.9234972677596,1407.05
2012.9262295081967,1409.28
2012.9289617486338,1413.94
2012.931693989071,1418.07
2012.9398907103825,1418.55
2012.9426229508197,1427.84
2012.9453551912568,1428.48
2012.948087431694,1419.45
2012.950819672131,1413.58
2012.9590163934427,1430.36
2012.9617486338798,1446.79
2012.964480874317,1435.81
2012.967213114754,1443.69
2012.9699453551912,1430.15
2012.9781420765028,1426.66
2012.983606557377,1419.83
2012.9863387978141,1418.1
2012.9890710382513,1402.43
2012.9972677595629,1426.19
2013.0027397260274,1462.42
2013.0054794520547,1459.37
2013.0082191780823,1466.47
2013.0164383561644,1461.89
2013.0191780821917,1457.15
2013.021917808219,1461.02
2013.0246575342467,1472.12
2013.027397260274,1472.05
2013.035616438356,1470.68
2013.0383561643835,1472.34
2013.041095890411,1472.63
2013.0438356164384,1480.94
2013.0465753424658,1485.98
2013.0575342465754,1492.56
2013.0602739726028,1494.81
2013.0630136986301,1494.82
2013.0657534246575,1502.96
2013.0739726027398,1500.18
2013.0767123287671,1507.84
2013.0794520547945,1501.96
2013.0821917808219,1498.11
2013.0849315068492,1513.17
2013.0931506849315,1495.71
2013.0958904109589,1511.29
2013.0986301369862,1512.12
2013.1013698630136,1509.39
2013.1041095890412,1517.93
2013.1123287671232,1517.01
2013.1150684931506,1519.43
2013.1178082191782,1520.33
2013.1205479452055,1521.38
2013.123287671233,1519.79
2013.1342465753426,1530.94
2013.13698630137,1511.95
2013.1397260273973,1502.42
2013.1424657534246,1515.6
2013.150684931507,1487.85
2013.1534246575343,1496.94
2013.1561643835616,1515.99
2013.158904109589,1514.68
2013.1616438356164,1518.2
2013.1698630136987,1525.2
2013.172602739726,1539.79
2013.1753424657534,1541.46
2013.1780821917807,1544.26
2013.1808219178083,1551.18
2013.1890410958904,1556.22
2013.1917808219177,1552.48
2013.194520547945,1554.52
2013.1972602739727,1563.23
2013.2,1560.7
2013.2082191780821,1552.1
2013.2109589041097,1548.34
2013.213698630137,1558.71
2013.2164383561644,1545.8
2013.2191780821918,1556.89
2013.227397260274,1551.69
2013.2301369863014,1563.77
2013.2328767123288,1562.85
2013.2356164383561,1569.19
2013.2465753424658,1562.17
2013.2493150684932,1570.25
2013.2520547945205,1553.69
2013.2547945205479,1559.98
2013.2575342465752,1553.28
2013.2657534246575,1563.07
2013.268493150685,1568.61
2013.2712328767122,1587.73
2013.2739726027398,1593.37
2013.2767123287672,1588.85
2013.2849315068493,1552.36
2013.2876712328766,1574.57
2013.2904109589042,1552.01
2013.2931506849316,1541.61
2013.295890410959,1555.25
2013.304109589041,1562.5
2013.3068493150686,1578.78
2013.309589041096,1578.79
2013.3123287671233,1585.16
2013.3150684931506,1582.24
2013.323287671233,1593.61
2013.3260273972603,1597.57
2013.3287671232877,1582.7
2013.331506849315,1597.59
2013.3342465753424,1614.42
2013.3424657534247,1617.5
2013.345205479452,1625.96
2013.3479452054794,1632.69
2013.3506849315067,1626.67
2013.3534246575343,1633.7
2013.3616438356164,1633.77
2013.3643835616438,1650.34
2013.3671232876711,1658.78
2013.3698630136987,1650.47
2013.372602739726,1667.47
2013.3808219178081,1666.29
2013.3835616438357,1669.16
2013.386301369863,1655.35
2013.3890410958904,1650.51
2013.3917808219178,1649.6
2013.4027397260274,1660.06
2013.4054794520548,1648.36
2013.4082191780822,1654.41
2013.4109589041095,1630.74
2013.4191780821918,1640.42
2013.4219178082192,1631.38
2013.4246575342465,1608.9
2013.427397260274,1622.56
2013.4301369863015,1643.38
2013.4383561643835,1642.81
2013.441095890411,1626.13
2013.4438356164383,1612.52
2013.4465753424658,1636.36
2013.4493150684932,1626.73
2013.4575342465753,1639.04
2013.4602739726026,1651.81
2013.4630136986302,1628.93
2013.4657534246576,1588.19
2013.468493150685,1592.43
2013.4767123287672,1573.09
2013.4794520547946,1588.03
2013.482191780822,1603.26
2013.4849315068493,1613.2
2013.4876712328767,1606.28
2013.495890410959,1614.96
2013.4986301369863,1614.08
2013.5013698630137,1615.41
2013.5068493150684,1631.89
2013.5150684931507,1640.46
2013.517808219178,1652.32
2013.5205479452054,1652.62
2013.5232876712328,1675.02
2013.5260273972603,1680.19
2013.5342465753424,1682.5
2013.5369863013698,1676.26
2013.5397260273974,1680.91
2013.5424657534247,1689.37
2013.545205479452,1692.09
2013.5534246575342,1695.53
2013.5561643835617,1692.39
2013.558904109589,1685.94
2013.5616438356165,1690.25
2013.5643835616438,1691.65
2013.572602739726,1685.33
2013.5753424657535,1685.96
2013.5780821917808,1685.73
2013.5808219178082,1706.87
2013.5835616438355,1709.67
2013.5917808219178,1707.14
2013.5945205479452,1697.37
2013.5972602739726,1690.91
2013.6,1697.48
2013.6027397260275,1691.42
2013.6109589041096,1689.47
2013.613698630137,1694.16
2013.6164383561643,1685.39
2013.6191780821919,1661.32
2013.6219178082192,1655.83
2013.6301369863013,1646.06
2013.6328767123289,1652.35
2013.6356164383562,1642.8
2013.6383561643836,1656.96
2013.641095890411,1663.5
2013.6493150684933,1656.78
2013.6520547945206,1630.48
2013.654794520548,1634.96
2013.6575342465753,1638.17
2013.6602739726027,1632.97
2013.6712328767123,1639.77
2013.6739726027397,1653.08
2013.676712328767,1655.08
2013.6794520547944,1655.17
2013.6876712328767,1671.71
2013.690410958904,1683.99
2013.6931506849314,1689.13
2013.695890410959,1683.42
2013.6986301369864,1687.99
2013.7068493150684,1697.6
2013.7095890410958,1704.76
2013.7123287671234,1725.52
2013.7150684931507,1722.34
2013.717808219178,1709.91
2013.7260273972602,1701.84
2013.7287671232878,1697.42
2013.731506849315,1692.77
2013.7342465753425,1698.67
2013.7369863013698,1691.75
2013.7452054794521,1681.55
2013.7479452054795,1695.0
2013.7506849315068,1693.87
2013.7534246575342,1678.66
2013.7561643835616,1690.5
2013.7643835616439,1676.12
2013.7671232876712,1655.45
2013.7698630136986,1656.4
2013.772602739726,1692.56
2013.7753424657535,1703.2
2013.7835616438356,1710.14
2013.786301369863,1698.06
2013.7890410958903,1721.54
2013.7917808219179,1733.15
2013.7945205479452,1744.5
2013.8027397260273,1744.66
2013.805479452055,1754.67
2013.8082191780823,1746.38
2013.8109589041096,1752.07
2013.813698630137,1759.77
2013.8219178082193,1762.11
2013.8246575342466,1771.95
2013.827397260274,1763.31
2013.8301369863013,1756.54
2013.8328767123287,1761.64
